season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler2,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleQbHitter,FootballZone,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleSacker1,MapRoleSacker2,FootballTimeoutTeamId,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,74,1680975297.0,48897,2023-04-08 17:34:57.000000,EventFootballRush,3-13-STL 13 (14:55) 14 C. Sweeting rush to STL 5 for 8 yards (8 M. Hampton),,True,2,14,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,32,2302029-VGS-at-STL,895,895,2695,14:55,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,13,3,13.0,0,8,0,21862,,,StatusOfficial,,,,,21507,,3.0,13.0,8.0,Visitor,8.0,15.0,87.0,8:29, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,76,1680975364.0,48964,2023-04-08 17:36:04.000000,EventFootballFg,4-5-STL 5 (14:46) 38 S. Sloman 23 yard field goal is GOOD,,True,2,14,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,33,2302029-VGS-at-STL,886,886,2686,14:46,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,5,3,5.0,0,8,0,,22904,,StatusOfficial,ResultKickMade,,,,,,4.0,5.0,23.0,Visitor,8.0,16.0,87.0,8:56,FG,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,78,1680975433.0,49033,2023-04-08 17:37:13.000000,EventFootballKickoff,FROM VGS 30 (14:40) 38 S. Sloman kicks from VGS 30. 11 D. Shepherd to STL 27 for 17 yards (86 B. Dillon),,True,2,14,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,34,2302029-VGS-at-STL,880,880,2680,14:40,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,30,4,30.0,0,11,0,20392,22904,21822,StatusOfficial,ResultKickReturned,17.0,Home,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,80,1680975481.0,49081,2023-04-08 17:38:01.000000,EventFootballPass,1-10-STL 27 (14:29) 14 N. Tiano pass incomplete to 13 A. Proehl Pass Defended by 28 C. Avery,,True,2,14,29,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,35,2302029-VGS-at-STL,869,869,2669,14:29,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,27,4,73.0,0,11,0,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,Home,27.0,1.0,,0:19, ,21558,21263,20066,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,82,1680975517.0,49117,2023-04-08 17:38:37.000000,EventFootballPass,2-10-STL 27 (13:54) 14 N. Tiano pass to 3 M. Ateman to VGS 49 for 24 yards (31 J. Summers),,True,2,13,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,36,2302029-VGS-at-STL,834,834,2634,13:54,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,27,4,73.0,0,11,0,22754,,,StatusOfficial,ResultPassComplete,,,,,,2.0,10.0,24.0,Home,27.0,2.0,24.0,1:02, ,21558,20058,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,84,1680975546.0,49146,2023-04-08 17:39:06.000000,EventFootballRush,"1-10-VGS 49 (13:25) 23 B. Hill rush to Midfield for -1 yards (96 K. Pinkney, 97 L. Stokes)",,True,2,13,25,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,37,2302029-VGS-at-STL,805,805,2605,13:25,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,49,4,49.0,0,11,0,21238,,,StatusOfficial,,,,,20688,21966,1.0,10.0,-1.0,Home,27.0,3.0,23.0,1:31, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,86,1680975592.0,49192,2023-04-08 17:39:52.000000,EventFootballRush,2-11-Midfield (12:39) 14 N. Tiano rush to VGS 39 for 11 yards (9 D. Anderson),,True,2,12,39,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,38,2302029-VGS-at-STL,759,759,2559,12:39,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,50,4,50.0,0,11,0,20039,,,StatusOfficial,,,,,21558,,2.0,11.0,11.0,Home,27.0,4.0,34.0,2:10, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,88,1680975623.0,49223,2023-04-08 17:40:23.000000,EventFootballPass,1-10-VGS 39 (12:09) 14 N. Tiano pass incomplete to 3 M. Ateman,,True,2,12,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,39,2302029-VGS-at-STL,729,729,2529,12:09,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,39,4,39.0,0,11,0,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,Home,27.0,5.0,34.0,2:31, ,21558,20058,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,90,1680975656.0,49256,2023-04-08 17:40:56.000000,EventFootballPass,2-10-VGS 39 (11:40) 14 N. Tiano pass to 22 S. Mitchell to VGS 32 for 7 yards (48 D. Calhoun),,True,2,11,40,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,40,2302029-VGS-at-STL,700,700,2500,11:40,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,39,4,39.0,0,11,0,21744,,,StatusOfficial,ResultPassComplete,,,,,,2.0,10.0,7.0,Home,27.0,6.0,41.0,3:17, ,21558,21081,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,92,1680975700.0,49300,2023-04-08 17:41:40.000000,EventFootballPass,"3-3-VGS 32 (10:57) 14 N. Tiano pass to 88 H. Butler for 32 yards, TOUCHDOWN",,True,2,10,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,41,2302029-VGS-at-STL,657,657,2457,10:57,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,32,4,32.0,0,11,0,,,,StatusOfficial,ResultPassComplete,,,,,,3.0,3.0,32.0,Home,27.0,7.0,73.0,3:43,TD,21558,22333,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,94,1680975739.0,49339,2023-04-08 17:42:19.000000,EventFootballPat2PtRush,FROM VGS 5 (10:57) 14 N. Tiano 2-pt conversion rush attempt GOOD,,True,2,10,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,42,2302029-VGS-at-STL,657,657,2457,10:57,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,5,4,5.0,0,11,6,,,,StatusOfficial,,,,,21558,,,,5.0,,,,,,,,,,ScoreTypeConv,2.0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,96,1680975936.0,49536,2023-04-08 17:45:36.000000,EventFootballKickoff,"FROM STL 30 (10:57) 2 D. Hageman kicks from STL 30. 14 C. Sweeting to VGS 20 for 7 yards (27 M. Rose) PENALTY on (VGS) 80 S. Price, 10 yards",,True,2,10,57,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,43,2302029-VGS-at-STL,657,657,2457,10:57,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,30,5,30.0,0,11,8,21340,22008,21507,StatusOfficial,ResultKickReturned,7.0,Visitor,20.0,,,,,,,,,,,,,,,,,,,,,7,21259,10.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,98,1680976061.0,49661,2023-04-08 17:47:41.000000,EventFootballPass,1-10-VGS 20 (10:43) 3 J. McClendon pass to 10 M. Sexton to VGS 27 for 7 yards (38 B. Sebastian),,True,2,10,43,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,44,2302029-VGS-at-STL,643,643,2443,10:43,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,20,5,80.0,0,11,8,21389,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,7.0,Visitor,20.0,1.0,7.0,0:24, ,21022,21882,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,100,1680976089.0,49689,2023-04-08 17:48:09.000000,EventFootballRush,2-3-VGS 27 (10:14) 3 J. McClendon rush to VGS 35 for 8 yards (6 L. Williams),,True,2,10,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,45,2302029-VGS-at-STL,614,614,2414,10:14,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,27,5,73.0,0,11,8,21678,,,StatusOfficial,,,,,21022,,2.0,3.0,8.0,Visitor,20.0,2.0,15.0,0:52, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,103,1680976130.0,49730,2023-04-08 17:48:50.000000,EventFootballRush,"1-10-VGS 35 (9:34) 15 R. Smith rush to VGS 44 for 9 yards (17 J. Alexander, 1 E. Hamilton)",,True,2,9,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,46,2302029-VGS-at-STL,574,574,2374,9:34,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,35,5,65.0,0,11,8,21842,,,StatusOfficial,,,,,21447,20615,1.0,10.0,9.0,Visitor,20.0,3.0,24.0,1:36, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,107,1680976216.0,49816,2023-04-08 17:50:16.000000,EventFootballPass,"2-1-VGS 44 (9:03) 3 J. McClendon pass to 15 R. Smith to STL 49 for 7 yards (39 C. Cooper, 27 M. Rose)",,True,2,9,3,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,47,2302029-VGS-at-STL,543,543,2343,9:03,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Visitor,44,5,56.0,0,11,8,22336,,,StatusOfficial,ResultPassComplete,,,,,21340,2.0,1.0,7.0,Visitor,20.0,4.0,31.0,2:09, ,21022,21447,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,109,1680976246.0,49846,2023-04-08 17:50:46.000000,EventFootballRush,"1-10-STL 49 (8:32) 18 B. Burt rush to STL 43 for 6 yards (51 W. Harvey, 1 E. Hamilton)",,True,2,8,32,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,48,2302029-VGS-at-STL,512,512,2312,8:32,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,49,5,49.0,0,11,8,20647,,,StatusOfficial,,,,,20232,20615,1.0,10.0,6.0,Visitor,20.0,5.0,37.0,2:43, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,111,1680976287.0,49887,2023-04-08 17:51:27.000000,EventFootballRush,2-4-STL 43 (7:52) 18 B. Burt rush to STL 36 for 7 yards (29 S. Kelly),,True,2,7,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,49,2302029-VGS-at-STL,472,472,2272,7:52,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,43,5,43.0,0,11,8,21870,,,StatusOfficial,,,,,20232,,2.0,4.0,7.0,Visitor,20.0,6.0,44.0,3:17, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,113,1680976323.0,49923,2023-04-08 17:52:03.000000,EventFootballPass,1-10-STL 36 (7:17) 3 J. McClendon pass to 89 C. Sutton to STL 32 for 4 yards (51 W. Harvey),,True,2,7,17,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,50,2302029-VGS-at-STL,437,437,2237,7:17,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,36,5,36.0,0,11,8,20647,,,StatusOfficial,ResultPassComplete,,,,,,1.0,10.0,4.0,Visitor,20.0,7.0,48.0,3:50, ,21022,21502,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,115,1680976360.0,49960,2023-04-08 17:52:40.000000,EventFootballRush,2-6-STL 32 (6:44) 3 J. McClendon rush to STL 31 for 1 yard (56 T. Feeney),,True,2,6,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,51,2302029-VGS-at-STL,404,404,2204,6:44,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,32,5,32.0,0,11,8,22503,,,StatusOfficial,,,,,21022,,2.0,6.0,1.0,Visitor,20.0,8.0,49.0,4:26, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,120,1680976629.0,50229,2023-04-08 17:57:09.000000,EventFootballPenalty,"3-5-STL 31 (6:00) PENALTY on (STL) 90 K. Atkins, 5 yards",,True,2,6,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,52,2302029-VGS-at-STL,360,360,2160,6:00,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,31,5,31.0,0,11,8,,,,StatusOfficial,,,,,,,3.0,5.0,,Visitor,20.0,8.0,54.0,4:57, ,,,,,,,,,,5,20061,5.0,ResultPenaltyAuto1Stdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,125,1680976698.0,50298,2023-04-08 17:58:18.000000,EventFootballRush,1-10-STL 26 (5:46) 10 M. Sexton rush to STL 18 for 8 yards (29 S. Kelly),,True,2,5,46,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,53,2302029-VGS-at-STL,346,346,2146,5:46,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,26,5,26.0,0,11,8,21870,,,StatusOfficial,,,,,21882,,1.0,10.0,8.0,Visitor,20.0,9.0,59.0,5:29, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,126,1680976735.0,50335,2023-04-08 17:58:55.000000,EventFootballRush,2-5-STL 18 (5:14) 15 R. Smith rush to STL 19 for -1 yards (56 T. Feeney),,True,2,5,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,54,2302029-VGS-at-STL,314,314,2114,5:14,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,18,5,18.0,0,11,8,22503,,,StatusOfficial,,,,,21447,,2.0,5.0,-1.0,Visitor,20.0,10.0,61.0,6:14, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,128,1680976774.0,50374,2023-04-08 17:59:34.000000,EventFootballSack,"3-6-STL 19 (4:34) 3 J. McClendon sacked at STL 25 for -6 yards (53 C. Wells, 33 T. Watson)",,True,2,4,34,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,55,2302029-VGS-at-STL,274,274,2074,4:34,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,19,5,19.0,0,11,8,,,,StatusOfficial,,,,,,,3.0,6.0,-6.0,Visitor,20.0,11.0,55.0,6:51, ,21022,,,,,,,,,,,,,,,,,,,,,21833,22297,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,130,1680976817.0,50417,2023-04-08 18:00:17.000000,EventFootballFg,4-12-STL 25 (3:56) 38 S. Sloman 43 yard field goal is NO GOOD,,True,2,3,56,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,56,2302029-VGS-at-STL,236,236,2036,3:56,7,,,0.0,VGS,STL,0.0,3,3,3.0,3.0,Home,25,5,25.0,0,11,8,,22904,,StatusOfficial,ResultKickMissed,,,,,,4.0,12.0,43.0,Visitor,20.0,12.0,55.0,7:01,MISSED FG,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,132,1680976862.0,50462,2023-04-08 18:01:02.000000,EventFootballPass,"1-10-STL 33 (3:50) 14 N. Tiano pass to 88 H. Butler to STL 38 for 5 yards (6 K. Kennedy, 98 C. Walker)",,True,2,3,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,57,2302029-VGS-at-STL,230,230,2030,3:50,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,33,6,67.0,0,11,8,21943,,,StatusOfficial,ResultPassComplete,,,,,22794,1.0,10.0,5.0,Home,33.0,1.0,5.0,0:26, ,21558,22333,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,134,1680976885.0,50485,2023-04-08 18:01:25.000000,EventFootballPass,2-5-STL 38 (3:30) 14 N. Tiano pass incomplete to 88 H. Butler Pass Defended by 6 K. Kennedy,,True,2,3,30,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,58,2302029-VGS-at-STL,210,210,2010,3:30,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,38,6,62.0,0,11,8,,,,StatusOfficial,ResultPassIncomplete,,,,,,2.0,5.0,,Home,33.0,2.0,5.0,0:29, ,21558,22333,21943,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,136,1680977005.0,50605,2023-04-08 18:03:25.000000,EventFootballPass,3-5-STL 38 (3:01) 14 N. Tiano pass to 3 M. Ateman to STL 49 for 11 yards (30 S. Roberts),,True,2,3,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,59,2302029-VGS-at-STL,181,181,1981,3:01,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,38,6,62.0,0,11,8,21312,,,StatusOfficial,ResultPassComplete,,,,,,3.0,5.0,11.0,Home,33.0,3.0,16.0,1:05, ,21558,20058,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,139,1680977034.0,50634,2023-04-08 18:03:54.000000,EventFootballRush,1-10-STL 49 (2:37) 14 N. Tiano rush to VGS 46 for 5 yards (98 C. Walker),,True,2,2,37,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,60,2302029-VGS-at-STL,157,157,1957,2:37,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Home,49,6,51.0,0,11,8,22794,,,StatusOfficial,,,,,21558,,1.0,10.0,5.0,Home,33.0,4.0,21.0,1:41, ,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,141,1680977074.0,50674,2023-04-08 18:04:34.000000,EventFootballPass,2-5-VGS 46 (2:00) 14 N. Tiano pass to 23 B. Hill to VGS 42 for 4 yards (26 M. Smith),,True,2,2,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,61,2302029-VGS-at-STL,120,120,1920,2:00,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,46,6,46.0,0,11,8,21444,,,StatusOfficial,ResultPassComplete,,,,,,2.0,5.0,4.0,Home,33.0,5.0,25.0,1:56, ,21558,20688,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,143,1680977274.0,50874,2023-04-08 18:07:54.000000,EventFootballPass,3-1-VGS 42 (1:54) 14 N. Tiano pass to 21 M. Durant to VGS 30 for 12 yards (6 K. Kennedy),,True,2,1,54,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,62,2302029-VGS-at-STL,114,114,1914,1:54,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,42,6,42.0,0,11,8,21943,,,StatusOfficial,ResultPassComplete,,,,,,3.0,1.0,12.0,Home,33.0,6.0,37.0,2:02, ,21558,21856,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,145,1680977335.0,50935,2023-04-08 18:08:55.000000,EventFootballPenalty,"1-10-VGS 30 (1:49) PENALTY on (STL) 55 D. Warmack, 10 yards",,True,2,1,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,63,2302029-VGS-at-STL,109,109,1909,1:49,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,30,6,30.0,0,11,8,,,,StatusOfficial,,,,,,,1.0,10.0,,Home,33.0,6.0,27.0,2:07, ,,,,,,,,,,5,22800,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,147,1680977468.0,51068,2023-04-08 18:11:08.000000,EventFootballTimeout,1-20-VGS 40 (1:49) Timeout by St. Louis Battlehawks at 1:49,,True,2,1,49,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,64,2302029-VGS-at-STL,109,109,1909,1:49,5,,,1.0,STL,VGS,0.0,3,3,3.0,3.0,Visitor,40,6,40.0,0,11,8,,,,StatusOfficial,,,,,,,1.0,20.0,,Home,33.0,6.0,27.0,2:07, ,,,,,,,,,,,,,,,,,,,,,,,,5,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_VGS@STL,VGS,7,STL,5,outdoors,149,1680977501.0,51101,2023-04-08 18:11:41.000000,EventFootballPass,1-20-VGS 40 (1:41) 14 N. Tiano pass to 11 D. Shepherd to VGS 26 for 14 yards (9 D. Anderson),,True,2,1,41,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_VGS@STL,,QBStat,65,2302029-VGS-at-STL,101,101,1901,1:41,5,,,1.0,STL,VGS,0.0,3,2,2.0,2.0,Visitor,40,6,40.0,0,11,8,20039,,,StatusOfficial,ResultPassComplete,,,,,,1.0,20.0,14.0,Home,33.0,7.0,41.0,2:25, ,21558,21822,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
