season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleKicker,FootballStatus,FootballPlayResult,FootballKickYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler1,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_TOP,Result,MapRoleRusher,Drive_Yards,MapRoleTackler2,MapRolePassDefender,FootballMainScoringPlay,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleKickreturner,FootballKickRetYards,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballConvAttPts,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,MapRoleSacker1,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,77,1680986108.0,59708,2023-04-08 20:35:08.000000,EventFootballRush,"2-11-ORL 36 (1:05) 12 Q. Dormady rush to ORL 48 for 12 yards Fumbled by 12 Q. Dormady,  Forced by 90 B. Hector Recovered by 41 D. Bausby , FUM REC TD scored by 41 D. Bausby (41 D. Bausby)",,True,1,1,5,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,31,2302030-ARL-at-ORL,65,965,2765,1:05,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,36,5,64.0,0,3,3,,StatusOfficial,,,Home,5.0,,,20099,2.0,11.0,12.0,Home,37.0,2.0,0:41,FUMBLE,20407,-1.0,,,,,,,,,,,,,,,4,20407,1,20099,22010,,ScoreTypeFumrectd,1,20099,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,76,1680986186.0,59786,2023-04-08 20:36:26.000000,EventFootballPat2PtPass,FROM ORL 5 (0:55) 19 B. Arconado 2-pt conversion pass to 16 R. Hall NO GOOD,,True,1,0,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,32,2302030-ARL-at-ORL,55,955,2755,0:55,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Home,5,6,5.0,0,9,3,,StatusOfficial,ResultPassIncomplete,,,,20050,22529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,79,1680986269.0,59869,2023-04-08 20:37:49.000000,EventFootballKickoff,FROM ARL 30 (0:52) 1 T. Russolino kicks from ARL 30. 10 D. Thomas to ORL 37 for 27 yards (27 B. Rusnak),,True,1,0,52,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,33,2302030-ARL-at-ORL,52,952,2752,0:52,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,30,7,30.0,0,9,3,21359,StatusOfficial,ResultKickReturned,,Home,37.0,,,22893,,,,,,,,,,,,,,,,,,,21891,27.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,81,1680986311.0,59911,2023-04-08 20:38:31.000000,EventFootballPass,1-10-ORL 37 (0:44) 12 Q. Dormady pass incomplete to 14 C. Rambo,,True,1,0,44,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,34,2302030-ARL-at-ORL,44,944,2744,0:44,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,37,7,63.0,0,9,3,,StatusOfficial,ResultPassIncomplete,,,,20407,22018,,1.0,10.0,,Home,37.0,1.0,0:14, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,83,1680986348.0,59948,2023-04-08 20:39:08.000000,EventFootballPass,"2-10-ORL 37 (0:11) 12 Q. Dormady pass to 83 D. Williams to ORL 45 for 8 yards (50 W. Taylor, 53 D. Sankey)",,True,1,0,11,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,35,2302030-ARL-at-ORL,11,911,2711,0:11,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,37,7,63.0,0,9,3,,StatusOfficial,ResultPassComplete,,,,20407,21672,22375,2.0,10.0,8.0,Home,37.0,2.0,0:55, ,,8.0,22886,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,86,1680986581.0,60181,2023-04-08 20:43:01.000000,EventFootballRush,"3-2-ORL 45 (14:59) 26 D. Darrington rush to ORL 49 for 4 yards (72 T. Barnes, 18 D. Payne)",,True,2,14,59,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,36,2302030-ARL-at-ORL,899,899,2699,14:59,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,45,7,55.0,0,9,3,,StatusOfficial,,,,,,,20089,3.0,2.0,4.0,Home,37.0,3.0,1:21, ,20357,12.0,22675,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,88,1680986623.0,60223,2023-04-08 20:43:43.000000,EventFootballSack,"1-10-ORL 49 (14:16) 12 Q. Dormady sacked at ORL 45 for -4 yards Fumbled by 12 Q. Dormady,  Forced by 45 W. Clarke Recovered by 52 I. Graham-Mobley (45 W. Clarke)",,True,2,14,16,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,37,2302030-ARL-at-ORL,856,856,2656,14:16,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,49,7,51.0,0,9,3,,StatusOfficial,,,Home,45.0,20407,,,1.0,10.0,-4.0,Home,37.0,4.0,1:39,FUMBLE,,8.0,,,,,,,,,,,,,,,4,20407,1,22024,20296,,,,,20296,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,90,1680986691.0,60291,2023-04-08 20:44:51.000000,EventFootballPass,"1-10-ORL 45 (14:07) 12 L. Perez pass to 85 T. Vaughns to ORL 18 for 27 yards (44 T. Plummer, 38 M. Murphy)",,True,2,14,7,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,38,2302030-ARL-at-ORL,847,847,2647,14:07,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Home,45,8,45.0,0,9,3,,StatusOfficial,ResultPassComplete,,,,21207,22363,21244,1.0,10.0,27.0,Home,45.0,1.0,0:36, ,,27.0,21121,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,92,1680986732.0,60332,2023-04-08 20:45:32.000000,EventFootballRush,"1-10-ORL 18 (13:26) 26 L. Brown rush to ORL 16 for 2 yards (88 C. Patton, 99 T. Sanders)",,True,2,13,26,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,39,2302030-ARL-at-ORL,806,806,2606,13:26,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Home,18,8,18.0,0,9,3,,StatusOfficial,,,,,,,22001,1.0,10.0,2.0,Home,45.0,2.0,1:10, ,20207,29.0,21365,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,94,1680986776.0,60376,2023-04-08 20:46:16.000000,EventFootballPass,2-8-ORL 16 (12:42) 12 L. Perez pass to 19 B. Arconado to ORL 17 for -1 yards (20 B. Buchanan),,True,2,12,42,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,40,2302030-ARL-at-ORL,762,762,2562,12:42,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Home,16,8,16.0,0,9,3,,StatusOfficial,ResultPassComplete,,,,21207,20050,20221,2.0,8.0,-1.0,Home,45.0,3.0,1:48, ,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,96,1680986817.0,60417,2023-04-08 20:46:57.000000,EventFootballPass,"3-9-ORL 17 (12:01) 12 L. Perez pass to 85 T. Vaughns to ORL 13 for 4 yards (20 B. Buchanan, 8 T. Smith)",,True,2,12,1,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,41,2302030-ARL-at-ORL,721,721,2521,12:01,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Home,17,8,17.0,0,9,3,,StatusOfficial,ResultPassComplete,,,,21207,22363,20221,3.0,9.0,4.0,Home,45.0,4.0,2:31, ,,32.0,21448,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,98,1680986857.0,60457,2023-04-08 20:47:37.000000,EventFootballFg,4-5-ORL 13 (11:23) 1 T. Russolino 31 yard field goal is GOOD,,True,2,11,23,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,42,2302030-ARL-at-ORL,683,683,2483,11:23,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Home,13,8,13.0,0,9,3,21359,StatusOfficial,ResultKickMade,,,,,,,4.0,5.0,31.0,Home,45.0,5.0,2:53,FG,,32.0,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,100,1680987060.0,60660,2023-04-08 20:51:00.000000,EventFootballKickoff,"FROM ARL 30 (11:22) 1 T. Russolino kicks from ARL 30. 10 D. Thomas to ORL 27 for 23 yards (40 R. Mueller, 27 B. Rusnak)",,True,2,11,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,43,2302030-ARL-at-ORL,682,682,2482,11:22,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,30,9,30.0,0,12,3,21359,StatusOfficial,ResultKickReturned,,Home,27.0,,,21116,,,,,,,,,,,22893,,,,,,,,21891,23.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,102,1680987133.0,60733,2023-04-08 20:52:13.000000,EventFootballPenalty,"1-10-ORL 27 (11:08) PENALTY on (ORL) 65 J. Ighofose, 10 yards",,True,2,11,8,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,44,2302030-ARL-at-ORL,668,668,2468,11:08,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,27,9,73.0,0,12,3,,StatusOfficial,,,,,,,,1.0,10.0,,Home,27.0,,0:19, ,,-10.0,,,,4,20750,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,104,1680987141.0,60741,2023-04-08 20:52:21.000000,EventFootballPass,1-20-ORL 17 (11:00) 12 Q. Dormady pass to 17 E. Rogers to ORL 27 for 10 yards (21 C. LeBlanc),,True,2,11,0,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,45,2302030-ARL-at-ORL,660,660,2460,11:00,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,17,9,83.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,20407,22708,21798,1.0,20.0,10.0,Home,27.0,1.0,0:37, ,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,107,1680987167.0,60767,2023-04-08 20:52:47.000000,EventFootballPass,2-10-ORL 27 (10:38) 12 Q. Dormady pass to 17 E. Rogers to Midfield for 23 yards (23 J. Johnson),,True,2,10,38,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,46,2302030-ARL-at-ORL,638,638,2438,10:38,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,27,9,73.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,20407,22708,20810,2.0,10.0,23.0,Home,27.0,2.0,1:16, ,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,112,1680987229.0,60829,2023-04-08 20:53:49.000000,EventFootballPenalty,"1-10-Midfield (9:55) PENALTY on (ORL) 77 A. Beecham, 5 yards",,True,2,9,55,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,47,2302030-ARL-at-ORL,595,595,2395,9:55,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,50,9,50.0,0,12,3,,StatusOfficial,,,,,,,,1.0,10.0,,Home,27.0,2.0,1:28, ,,18.0,,,,4,22414,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,111,1680987254.0,60854,2023-04-08 20:54:14.000000,EventFootballRush,"1-15-ORL 45 (9:47) 30 J. Martin rush to ORL 46 for 1 yard (53 D. Sankey, 21 C. LeBlanc)",,True,2,9,47,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,48,2302030-ARL-at-ORL,587,587,2387,9:47,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,45,9,55.0,0,12,3,,StatusOfficial,,,,,,,22886,1.0,15.0,1.0,Home,27.0,3.0,1:49, ,20997,19.0,21798,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,114,1680987286.0,60886,2023-04-08 20:54:46.000000,EventFootballPass,2-14-ORL 46 (9:14) 12 Q. Dormady pass to 10 D. Thomas to ARL 44 for 10 yards (50 W. Taylor),,True,2,9,14,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,49,2302030-ARL-at-ORL,554,554,2354,9:14,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,46,9,54.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,20407,21891,22375,2.0,14.0,10.0,Home,27.0,4.0,2:26, ,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,116,1680987323.0,60923,2023-04-08 20:55:23.000000,EventFootballPass,3-4-ARL 44 (8:38) 12 Q. Dormady pass incomplete to 81 J. Thomas,,True,2,8,38,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,50,2302030-ARL-at-ORL,518,518,2318,8:38,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,44,9,44.0,0,12,3,,StatusOfficial,ResultPassIncomplete,,,,20407,21546,,3.0,4.0,,Home,27.0,5.0,2:45, ,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,118,1680987373.0,60973,2023-04-08 20:56:13.000000,EventFootballPenalty,"4-4-ARL 44 (8:04) PENALTY on (ORL) 81 J. Thomas, 5 yards",,True,2,8,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,51,2302030-ARL-at-ORL,484,484,2284,8:04,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,44,9,44.0,0,12,3,,StatusOfficial,,,,,,,,4.0,4.0,,Home,27.0,5.0,3:19, ,,24.0,,,,4,21546,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,120,1680987405.0,61005,2023-04-08 20:56:45.000000,EventFootballPunt,"4-9-ARL 49 (7:53) 19 M. Brown punts 37 yards from ARL 49 to 4 J. Powell, Fair Catch at ARL 12",,True,2,7,53,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,52,2302030-ARL-at-ORL,473,473,2273,7:53,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,49,9,49.0,0,12,3,,StatusOfficial,ResultKickFaircatch,,Visitor,12.0,,,,4.0,9.0,,Home,27.0,5.0,3:30,PUNT,,24.0,,,,,,,,,,,20208,21251,37.0,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,122,1680987603.0,61203,2023-04-08 21:00:03.000000,EventFootballPass,1-10-ARL 12 (7:50) 12 L. Perez pass to 19 B. Arconado to ARL 17 for 5 yards (1 C. Holmes),,True,2,7,50,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,53,2302030-ARL-at-ORL,470,470,2270,7:50,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,12,10,88.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,21207,20050,20713,1.0,10.0,5.0,Visitor,12.0,1.0,0:17, ,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,124,1680987641.0,61241,2023-04-08 21:00:41.000000,EventFootballRush,"2-5-ARL 17 (7:15) 26 L. Brown rush to ARL 21 for 4 yards (38 M. Murphy, 1 C. Holmes)",,True,2,7,15,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,54,2302030-ARL-at-ORL,435,435,2235,7:15,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,17,10,83.0,0,12,3,,StatusOfficial,,,,,,,21121,2.0,5.0,4.0,Visitor,12.0,2.0,0:51, ,20207,9.0,20713,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,145,1680987683.0,61283,2023-04-08 21:01:23.000000,EventFootballRush,3-1-ARL 21 (6:33) 12 L. Perez rush to ARL 23 for 2 yards (32 J. Rogers),,True,2,6,33,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,55,2302030-ARL-at-ORL,393,393,2193,6:33,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,21,10,79.0,0,12,3,,StatusOfficial,,,,,,,21333,3.0,1.0,2.0,Visitor,12.0,3.0,1:53, ,21207,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,129,1680987725.0,61325,2023-04-08 21:02:05.000000,EventFootballSack,"1-10-ARL 23 (5:51) 12 L. Perez sacked at ARL 16 for -7 yards Fumbled by 12 L. Perez,  Forced by 9 G. Willis Recovered by 68 J. Stetz (9 G. Willis)",,True,2,5,51,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,56,2302030-ARL-at-ORL,351,351,2151,5:51,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,23,10,77.0,0,12,3,,StatusOfficial,,,Visitor,16.0,21207,,,1.0,10.0,-7.0,Visitor,12.0,4.0,2:36, ,,4.0,,,,,,,,,,,,,,,1,21207,1,21479,21696,,,,,21696,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,131,1680987774.0,61374,2023-04-08 21:02:54.000000,EventFootballRush,2-17-ARL 16 (5:09) 26 L. Brown rush to ARL 23 for 7 yards (40 E. Thompson),,True,2,5,9,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,57,2302030-ARL-at-ORL,309,309,2109,5:09,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,16,10,84.0,0,12,3,,StatusOfficial,,,,,,,21550,2.0,17.0,7.0,Visitor,12.0,5.0,2:59, ,20207,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,133,1680987824.0,61424,2023-04-08 21:03:44.000000,EventFootballPass,3-10-ARL 23 (4:22) 12 L. Perez pass incomplete to 26 L. Brown Pass Defended by 8 T. Smith,,True,2,4,22,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,58,2302030-ARL-at-ORL,262,262,2062,4:22,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,23,10,77.0,0,12,3,,StatusOfficial,ResultPassIncomplete,,,,21207,20207,,3.0,10.0,,Visitor,12.0,6.0,3:44, ,,11.0,,21448,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,135,1680987872.0,61472,2023-04-08 21:04:32.000000,EventFootballPunt,"4-10-ARL 23 (3:41) 0 M. King punts 62 yards from ARL 23 to ORL 15. 32 J. Rogers to ORL 31 for 16 yards (2 D. Smith, 88 S. Beyer)",,True,2,3,41,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,59,2302030-ARL-at-ORL,221,221,2021,3:41,1,,,0.0,ARL,ORL,0.0,3,3,3.0,3.0,Visitor,23,10,77.0,0,12,3,,StatusOfficial,ResultKickReturned,,Home,31.0,,,22305,4.0,10.0,,Visitor,12.0,6.0,4:12,PUNT,,11.0,20123,,,,,,,,,,20891,21333,62.0,16.0,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,137,1680987927.0,61527,2023-04-08 21:05:27.000000,EventFootballRush,"1-10-ORL 31 (3:33) 30 J. Martin rush to ORL 31 for 0 yards (36 C. Schooler, 90 B. Hector)",,True,2,3,33,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,60,2302030-ARL-at-ORL,213,213,2013,3:33,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,31,11,69.0,0,12,3,,StatusOfficial,,,,,,,21379,1.0,10.0,0.0,Home,31.0,1.0,0:15, ,20997,,22010,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,139,1680987956.0,61556,2023-04-08 21:05:56.000000,EventFootballPass,2-10-ORL 31 (3:04) 12 Q. Dormady pass to 11 C. Latimer to ORL 36 for 5 yards (53 D. Sankey),,True,2,3,4,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,61,2302030-ARL-at-ORL,184,184,1984,3:04,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,31,11,69.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,20407,20929,22886,2.0,10.0,5.0,Home,31.0,2.0,0:44, ,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,141,1680987989.0,61589,2023-04-08 21:06:29.000000,EventFootballPass,3-5-ORL 36 (2:31) 12 Q. Dormady pass to 11 C. Latimer to ARL 44 for 20 yards (41 D. Bausby),,True,2,2,31,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,62,2302030-ARL-at-ORL,151,151,1951,2:31,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Home,36,11,64.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,20407,20929,20099,3.0,5.0,20.0,Home,31.0,3.0,1:24, ,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_8_ARL@ORL,ARL,1,ORL,4,outdoors,143,1680988021.0,61621,2023-04-08 21:07:01.000000,EventFootballPass,1-10-ARL 44 (1:59) 12 Q. Dormady pass to 17 E. Rogers to ARL 32 for 12 yards (21 C. LeBlanc),,True,2,1,59,Half1,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_8_ARL@ORL,,QBStat,63,2302030-ARL-at-ORL,119,119,1919,1:59,4,,,1.0,ORL,ARL,0.0,3,3,3.0,3.0,Visitor,44,11,44.0,0,12,3,,StatusOfficial,ResultPassComplete,,,,20407,22708,21798,1.0,10.0,12.0,Home,31.0,4.0,1:38, ,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
